geneticSequenceID,taxonID,sequenceTaxonAuthorityID,confidence
101943,SH181673.07FU,unite_v3,98.0
101950,SH181673.07FU,unite_v3,98.0
101957,SH181673.07FU,unite_v3,98.0
101964,SH181673.07FU,unite_v3,98.0
101971,SH181673.07FU,unite_v3,98.0
101978,SH181673.07FU,unite_v3,98.0
101985,SH023358.07FU,unite_v3,92.6
101992,SH023358.07FU,unite_v3,92.6
101999,SH023358.07FU,unite_v3,92.6
102006,SH023358.07FU,unite_v3,92.6
102013,SH023358.07FU,unite_v3,92.6
102020,SH023358.07FU,unite_v3,92.6
102027,SH023358.07FU,unite_v3,92.6
102034,SH185030.07FU,unite_v3,97.4
102041,SH185030.07FU,unite_v3,97.4
102048,SH185030.07FU,unite_v3,97.4
102055,SH219019.07FU,unite_v3,99.5
102062,SH219019.07FU,unite_v3,99.5
102069,SH219019.07FU,unite_v3,99.5
102076,SH219019.07FU,unite_v3,99.5
102083,SH219019.07FU,unite_v3,99.5
102090,SH219019.07FU,unite_v3,99.5
102097,SH219019.07FU,unite_v3,99.5
102104,SH219019.07FU,unite_v3,99.5
102111,SH219019.07FU,unite_v3,99.5
102118,SH007215.07FU,unite_v3,95.9
102125,SH007215.07FU,unite_v3,95.9
102132,SH007215.07FU,unite_v3,95.9
102139,SH007215.07FU,unite_v3,95.9
102146,SH007215.07FU,unite_v3,95.9
102153,SH007215.07FU,unite_v3,95.9
102160,SH007215.07FU,unite_v3,95.9
102167,SH007215.07FU,unite_v3,95.9
102174,SH007215.07FU,unite_v3,95.9
102181,SH007215.07FU,unite_v3,95.9
102188,SH007215.07FU,unite_v3,95.9
102195,SH007215.07FU,unite_v3,95.9
102202,SH007215.07FU,unite_v3,95.9
102209,SH007215.07FU,unite_v3,95.9
102216,SH496490.07FU,unite_v3,98.8
102223,SH496490.07FU,unite_v3,98.8
102230,SH496490.07FU,unite_v3,98.8
102237,SH496490.07FU,unite_v3,98.8
102244,SH496490.07FU,unite_v3,98.8
102251,SH495992.07FU,unite_v3,96.4
102258,SH495992.07FU,unite_v3,96.4
102265,SH495992.07FU,unite_v3,96.4
102272,SH495992.07FU,unite_v3,96.4
102279,SH495992.07FU,unite_v3,96.4
102286,SH495992.07FU,unite_v3,96.4
102293,SH495992.07FU,unite_v3,96.4
102300,SH495992.07FU,unite_v3,96.4
102307,SH495992.07FU,unite_v3,96.4
102314,SH190423.07FU,unite_v3,99.7
102321,SH190423.07FU,unite_v3,99.7
102328,SH190423.07FU,unite_v3,99.7
102335,SH190423.07FU,unite_v3,99.7
102342,SH190423.07FU,unite_v3,99.7
102349,SH190423.07FU,unite_v3,99.7
102356,SH190423.07FU,unite_v3,99.7
102363,SH202706.07FU,unite_v3,95.2
102370,SH202706.07FU,unite_v3,95.2
102377,SH178424.07FU,unite_v3,100.0
102384,SH178424.07FU,unite_v3,100.0
102391,SH178424.07FU,unite_v3,100.0
102398,SH178424.07FU,unite_v3,100.0
102405,SH178424.07FU,unite_v3,100.0
102412,SH178424.07FU,unite_v3,100.0
102419,SH178424.07FU,unite_v3,100.0
102426,SH493962.07FU,unite_v3,97.1
102433,SH493962.07FU,unite_v3,97.1
102440,SH493962.07FU,unite_v3,97.1
102447,SH493962.07FU,unite_v3,97.1
102454,SH488223.07FU,unite_v3,96.9
102461,SH488223.07FU,unite_v3,96.9
102468,SH488223.07FU,unite_v3,96.9
102475,SH488223.07FU,unite_v3,96.9
102482,SH488223.07FU,unite_v3,96.9
102489,SH488223.07FU,unite_v3,96.9
102496,SH488223.07FU,unite_v3,96.9
102503,SH488223.07FU,unite_v3,96.9
102510,SH488223.07FU,unite_v3,96.9
102517,SH387143.07FU,unite_v3,100.0
102524,SH387143.07FU,unite_v3,100.0
102531,SH387143.07FU,unite_v3,100.0
102538,SH387143.07FU,unite_v3,100.0
102545,SH387143.07FU,unite_v3,100.0
102552,SH191192.07FU,unite_v3,96.0
102559,SH191192.07FU,unite_v3,96.0
102566,SH191192.07FU,unite_v3,96.0
102573,SH213231.07FU,unite_v3,100.0
102580,SH213231.07FU,unite_v3,100.0
102587,SH213231.07FU,unite_v3,100.0
102594,SH459870.07FU,unite_v3,98.8
102601,SH459870.07FU,unite_v3,98.8
102608,SH459870.07FU,unite_v3,98.8
102615,SH459870.07FU,unite_v3,98.8
102622,SH459870.07FU,unite_v3,98.8
102629,SH186416.07FU,unite_v3,100.0
102636,SH186416.07FU,unite_v3,100.0
102643,SH186416.07FU,unite_v3,100.0
102650,SH186416.07FU,unite_v3,100.0
102657,SH186416.07FU,unite_v3,100.0
102664,SH186416.07FU,unite_v3,100.0
102671,SH186416.07FU,unite_v3,100.0
102678,SH186416.07FU,unite_v3,100.0
102685,SH219614.07FU,unite_v3,99.3
102692,SH219614.07FU,unite_v3,99.3
102699,SH219614.07FU,unite_v3,99.3
102706,SH219614.07FU,unite_v3,99.3
102713,SH219614.07FU,unite_v3,99.3
102720,SH130958.07FU,unite_v3,95.8
102727,SH130958.07FU,unite_v3,95.8
102734,SH130958.07FU,unite_v3,95.8
102741,SH130958.07FU,unite_v3,95.8
102748,SH130958.07FU,unite_v3,95.8
102755,SH216880.07FU,unite_v3,91.1
102762,SH216880.07FU,unite_v3,91.1
102769,SH216880.07FU,unite_v3,91.1
102776,SH216880.07FU,unite_v3,91.1
102783,SH495466.07FU,unite_v3,91.8
102790,SH495466.07FU,unite_v3,91.8
102797,SH495466.07FU,unite_v3,91.8
102804,SH495466.07FU,unite_v3,91.8
102811,SH495466.07FU,unite_v3,91.8
102818,SH495466.07FU,unite_v3,91.8
102825,SH495466.07FU,unite_v3,91.8
102832,SH495466.07FU,unite_v3,91.8
102839,SH495466.07FU,unite_v3,91.8
102846,SH495466.07FU,unite_v3,91.8
102853,SH495466.07FU,unite_v3,91.8
102860,SH495466.07FU,unite_v3,91.8
102867,SH495466.07FU,unite_v3,91.8
102874,SH495466.07FU,unite_v3,91.8
102881,SH495466.07FU,unite_v3,91.8
102888,SH495466.07FU,unite_v3,91.8
102895,SH495466.07FU,unite_v3,91.8
102902,SH495466.07FU,unite_v3,91.8
102909,SH495466.07FU,unite_v3,91.8
102916,SH495466.07FU,unite_v3,91.8
102923,SH495466.07FU,unite_v3,91.8
102930,SH495466.07FU,unite_v3,91.8
102937,SH219958.07FU,unite_v3,83.5
102944,SH219958.07FU,unite_v3,83.5
102951,SH204314.07FU,unite_v3,96.6
102958,SH204314.07FU,unite_v3,96.6
102965,SH204314.07FU,unite_v3,96.6
102972,SH204314.07FU,unite_v3,96.6
102979,SH204314.07FU,unite_v3,96.6
102986,SH204314.07FU,unite_v3,96.6
102993,SH204314.07FU,unite_v3,96.6
103000,SH204314.07FU,unite_v3,96.6
103007,SH221994.07FU,unite_v3,100.0
103014,SH211664.07FU,unite_v3,100.0
103021,SH211664.07FU,unite_v3,100.0
103028,SH211664.07FU,unite_v3,100.0
103035,SH211664.07FU,unite_v3,100.0
103042,SH211664.07FU,unite_v3,100.0
103049,SH211664.07FU,unite_v3,100.0
103056,SH211664.07FU,unite_v3,100.0
103063,SH211664.07FU,unite_v3,100.0
103070,SH211664.07FU,unite_v3,100.0
103077,SH211664.07FU,unite_v3,100.0
103084,SH211664.07FU,unite_v3,100.0
103091,SH211664.07FU,unite_v3,100.0
103098,SH211664.07FU,unite_v3,100.0
103105,SH211664.07FU,unite_v3,100.0
103112,SH211664.07FU,unite_v3,100.0
103119,SH211664.07FU,unite_v3,100.0
103126,SH193776.07FU,unite_v3,98.1
103133,SH193776.07FU,unite_v3,98.1
103140,SH193776.07FU,unite_v3,98.1
103147,SH193776.07FU,unite_v3,98.1
103154,SH193776.07FU,unite_v3,98.1
103161,SH193776.07FU,unite_v3,98.1
103168,SH193776.07FU,unite_v3,98.1
103175,SH193776.07FU,unite_v3,98.1
103182,SH492698.07FU,unite_v3,71.8
103189,SH492698.07FU,unite_v3,71.8
103196,SH192854.07FU,unite_v3,100.0
103203,SH192854.07FU,unite_v3,100.0
103210,SH192854.07FU,unite_v3,100.0
103217,SH192854.07FU,unite_v3,100.0
103224,SH192854.07FU,unite_v3,100.0
103231,SH192854.07FU,unite_v3,100.0
103238,SH185972.07FU,unite_v3,98.3
103245,SH185972.07FU,unite_v3,98.3
103252,SH185972.07FU,unite_v3,98.3
103259,SH185972.07FU,unite_v3,98.3
103266,SH185972.07FU,unite_v3,98.3
103273,SH467689.07FU,unite_v3,100.0
103280,SH467689.07FU,unite_v3,100.0
103287,SH467689.07FU,unite_v3,100.0
103294,SH467689.07FU,unite_v3,100.0
103301,SH008828.07FU,unite_v3,100.0
103308,SH008828.07FU,unite_v3,100.0
103315,SH008828.07FU,unite_v3,100.0
103322,SH008828.07FU,unite_v3,100.0
103329,SH008828.07FU,unite_v3,100.0
103336,SH008828.07FU,unite_v3,100.0
103343,SH008828.07FU,unite_v3,100.0
103350,SH008828.07FU,unite_v3,100.0
103357,SH008828.07FU,unite_v3,100.0
103364,SH008828.07FU,unite_v3,100.0
103371,SH008828.07FU,unite_v3,100.0
103378,SH008828.07FU,unite_v3,100.0
103385,SH008828.07FU,unite_v3,100.0
103392,SH008828.07FU,unite_v3,100.0
103399,SH008828.07FU,unite_v3,100.0
103406,SH008828.07FU,unite_v3,100.0
103413,SH008828.07FU,unite_v3,100.0
103420,SH492473.07FU,unite_v3,87.1
103427,SH492473.07FU,unite_v3,87.1
103434,SH216105.07FU,unite_v3,100.0
103441,SH216105.07FU,unite_v3,100.0
103448,SH216105.07FU,unite_v3,100.0
103455,SH216105.07FU,unite_v3,100.0
103462,SH216105.07FU,unite_v3,100.0
103469,SH216105.07FU,unite_v3,100.0
103476,SH213286.07FU,unite_v3,97.7
103483,SH213286.07FU,unite_v3,97.7
103490,SH213286.07FU,unite_v3,97.7
103497,SH213286.07FU,unite_v3,97.7
103504,SH213286.07FU,unite_v3,97.7
103511,SH213286.07FU,unite_v3,97.7
103518,SH213286.07FU,unite_v3,97.7
103525,SH213286.07FU,unite_v3,97.7
103532,SH213286.07FU,unite_v3,97.7
103539,SH213286.07FU,unite_v3,97.7
103546,SH213286.07FU,unite_v3,97.7
103553,SH213286.07FU,unite_v3,97.7
103560,SH213286.07FU,unite_v3,97.7
103567,SH213286.07FU,unite_v3,97.7
103574,SH213286.07FU,unite_v3,97.7
103581,SH213286.07FU,unite_v3,97.7
103588,SH213286.07FU,unite_v3,97.7
103595,SH213286.07FU,unite_v3,97.7
103602,SH213286.07FU,unite_v3,97.7
103609,SH533600.07FU,unite_v3,94.8
103616,SH533600.07FU,unite_v3,94.8
103623,SH533600.07FU,unite_v3,94.8
103630,SH533600.07FU,unite_v3,94.8
103637,SH533600.07FU,unite_v3,94.8
103644,SH214532.07FU,unite_v3,99.0
103651,SH214532.07FU,unite_v3,99.0
103658,SH523816.07FU,unite_v3,95.2
103665,SH523816.07FU,unite_v3,95.2
103672,SH523816.07FU,unite_v3,95.2
103679,SH523816.07FU,unite_v3,95.2
103686,SH211717.07FU,unite_v3,93.2
103693,SH211717.07FU,unite_v3,93.2
103700,SH211717.07FU,unite_v3,93.2
103707,SH189493.07FU,unite_v3,99.5
103714,SH189493.07FU,unite_v3,99.5
103721,SH189493.07FU,unite_v3,99.5
103728,SH189493.07FU,unite_v3,99.5
103735,SH189493.07FU,unite_v3,99.5
103742,SH176909.07FU,unite_v3,97.1
103749,SH176909.07FU,unite_v3,97.1
103756,SH176909.07FU,unite_v3,97.1
103763,SH176909.07FU,unite_v3,97.1
103770,SH176909.07FU,unite_v3,97.1
103777,SH176909.07FU,unite_v3,97.1
103784,SH176909.07FU,unite_v3,97.1
103791,SH523992.07FU,unite_v3,85.7
103798,SH523992.07FU,unite_v3,85.7
103805,SH523992.07FU,unite_v3,85.7
103812,SH523992.07FU,unite_v3,85.7
103819,SH523992.07FU,unite_v3,85.7
103826,SH523992.07FU,unite_v3,85.7
103833,SH523992.07FU,unite_v3,85.7
103840,SH523992.07FU,unite_v3,85.7
103847,SH523992.07FU,unite_v3,85.7
103854,SH523992.07FU,unite_v3,85.7
103861,SH523992.07FU,unite_v3,85.7
103868,SH523992.07FU,unite_v3,85.7
103875,SH523992.07FU,unite_v3,85.7
103882,SH523992.07FU,unite_v3,85.7
103889,SH523992.07FU,unite_v3,85.7
103896,SH523992.07FU,unite_v3,85.7
103903,SH202355.07FU,unite_v3,90.9
103910,SH202355.07FU,unite_v3,90.9
103917,SH202355.07FU,unite_v3,90.9
103924,SH202355.07FU,unite_v3,90.9
103931,SH202355.07FU,unite_v3,90.9
103938,SH202355.07FU,unite_v3,90.9
103945,SH202355.07FU,unite_v3,90.9
103952,SH202355.07FU,unite_v3,90.9
103959,SH181667.07FU,unite_v3,100.0
103966,SH181667.07FU,unite_v3,100.0
103973,SH181667.07FU,unite_v3,100.0
103980,SH181667.07FU,unite_v3,100.0
103987,SH181667.07FU,unite_v3,100.0
103994,SH181667.07FU,unite_v3,100.0
104001,SH214294.07FU,unite_v3,97.9
104008,SH214294.07FU,unite_v3,97.9
104015,SH214294.07FU,unite_v3,97.9
104022,SH214294.07FU,unite_v3,97.9
104029,SH214294.07FU,unite_v3,97.9
104036,SH214294.07FU,unite_v3,97.9
104043,SH214294.07FU,unite_v3,97.9
104050,SH214294.07FU,unite_v3,97.9
104057,SH214294.07FU,unite_v3,97.9
104064,SH214294.07FU,unite_v3,97.9
104071,SH214294.07FU,unite_v3,97.9
104078,SH029800.07FU,unite_v3,91.2
104085,SH029800.07FU,unite_v3,91.2
104092,SH029800.07FU,unite_v3,91.2
104099,SH029800.07FU,unite_v3,91.2
104106,SH014393.07FU,unite_v3,97.1
104113,SH014393.07FU,unite_v3,97.1
104120,SH014393.07FU,unite_v3,97.1
104127,SH014393.07FU,unite_v3,97.1
104134,SH014393.07FU,unite_v3,97.1
104141,SH014393.07FU,unite_v3,97.1
104148,SH014393.07FU,unite_v3,97.1
104155,SH177792.07FU,unite_v3,100.0
104162,SH177792.07FU,unite_v3,100.0
104169,SH177792.07FU,unite_v3,100.0
104176,SH177792.07FU,unite_v3,100.0
104183,SH177792.07FU,unite_v3,100.0
104190,SH177792.07FU,unite_v3,100.0
104197,SH021770.07FU,unite_v3,92.6
104204,SH021770.07FU,unite_v3,92.6
104211,SH021770.07FU,unite_v3,92.6
104218,SH021770.07FU,unite_v3,92.6
104225,SH021770.07FU,unite_v3,92.6
104232,SH021770.07FU,unite_v3,92.6
104239,SH021770.07FU,unite_v3,92.6
104246,SH021770.07FU,unite_v3,92.6
104253,SH021770.07FU,unite_v3,92.6
104260,SH019164.07FU,unite_v3,95.9
104267,SH019164.07FU,unite_v3,95.9
104274,SH019164.07FU,unite_v3,95.9
104281,SH017323.07FU,unite_v3,84.7
104288,SH182990.07FU,unite_v3,90.8
104295,SH182990.07FU,unite_v3,90.8
104302,SH182990.07FU,unite_v3,90.8
104309,SH023358.07FU,unite_v3,93.2
104316,SH023358.07FU,unite_v3,93.2
104323,SH206010.07FU,unite_v3,100.0
104330,SH206010.07FU,unite_v3,100.0
104337,SH206010.07FU,unite_v3,100.0
104344,SH206010.07FU,unite_v3,100.0
104351,SH206010.07FU,unite_v3,100.0
104358,SH206010.07FU,unite_v3,100.0
104365,SH206010.07FU,unite_v3,100.0
104372,SH206010.07FU,unite_v3,100.0
104379,SH206010.07FU,unite_v3,100.0
104386,SH206010.07FU,unite_v3,100.0
104393,SH206010.07FU,unite_v3,100.0
104400,SH206010.07FU,unite_v3,100.0
104407,SH206010.07FU,unite_v3,100.0
104414,SH206010.07FU,unite_v3,100.0
104421,SH206010.07FU,unite_v3,100.0
104428,SH206010.07FU,unite_v3,100.0
104435,SH206010.07FU,unite_v3,100.0
104442,SH206010.07FU,unite_v3,100.0
104449,SH206010.07FU,unite_v3,100.0
104456,SH206010.07FU,unite_v3,100.0
104463,SH206010.07FU,unite_v3,100.0
104470,SH188397.07FU,unite_v3,99.1
104477,SH188397.07FU,unite_v3,99.1
104484,SH188397.07FU,unite_v3,99.1
104491,SH188397.07FU,unite_v3,99.1
104498,SH188397.07FU,unite_v3,99.1
104505,SH188397.07FU,unite_v3,99.1
104512,SH188397.07FU,unite_v3,99.1
104519,SH188397.07FU,unite_v3,99.1
104526,SH188397.07FU,unite_v3,99.1
104533,SH188397.07FU,unite_v3,99.1
104540,SH188397.07FU,unite_v3,99.1
104547,SH188397.07FU,unite_v3,99.1
104554,SH188397.07FU,unite_v3,99.1
104561,SH188397.07FU,unite_v3,99.1
104568,SH188397.07FU,unite_v3,99.1
104575,SH188397.07FU,unite_v3,99.1
104582,SH188397.07FU,unite_v3,99.1
104589,SH188397.07FU,unite_v3,99.1
104596,SH219734.07FU,unite_v3,98.1
104603,SH219734.07FU,unite_v3,98.1
104610,SH219734.07FU,unite_v3,98.1
104617,SH219734.07FU,unite_v3,98.1
104624,SH219734.07FU,unite_v3,98.1
104631,SH219734.07FU,unite_v3,98.1
104638,SH017000.07FU,unite_v3,97.7
104645,SH017000.07FU,unite_v3,97.7
104652,SH017000.07FU,unite_v3,97.7
104659,SH493693.07FU,unite_v3,97.5
104666,SH493693.07FU,unite_v3,97.5
104673,SH493693.07FU,unite_v3,97.5
104680,SH493693.07FU,unite_v3,97.5
104687,SH493693.07FU,unite_v3,97.5
104694,SH493693.07FU,unite_v3,97.5
104701,SH493693.07FU,unite_v3,97.5
104708,SH493693.07FU,unite_v3,97.5
104715,SH493693.07FU,unite_v3,97.5
104722,SH027958.07FU,unite_v3,88.6
104729,SH027958.07FU,unite_v3,88.6
104736,SH027958.07FU,unite_v3,88.6
104743,SH027958.07FU,unite_v3,88.6
104750,SH027958.07FU,unite_v3,88.6
104757,SH027958.07FU,unite_v3,88.6
104764,SH533600.07FU,unite_v3,96.1
104771,SH533600.07FU,unite_v3,96.1
104778,SH533600.07FU,unite_v3,96.1
104785,SH533600.07FU,unite_v3,96.1
104792,SH533600.07FU,unite_v3,96.1
104799,SH533600.07FU,unite_v3,96.1
104806,SH533600.07FU,unite_v3,96.1
104813,SH179999.07FU,unite_v3,99.5
104820,SH179999.07FU,unite_v3,99.5
104827,SH179999.07FU,unite_v3,99.5
104834,SH179999.07FU,unite_v3,99.5
104841,SH179999.07FU,unite_v3,99.5
104848,SH179999.07FU,unite_v3,99.5
104855,SH179999.07FU,unite_v3,99.5
104862,SH179999.07FU,unite_v3,99.5
104869,SH179999.07FU,unite_v3,99.5
104876,SH179999.07FU,unite_v3,99.5
104883,SH179999.07FU,unite_v3,99.5
104890,SH179999.07FU,unite_v3,99.5
104897,SH179999.07FU,unite_v3,99.5
104904,SH179999.07FU,unite_v3,99.5
104911,SH206963.07FU,unite_v3,99.3
104918,SH206963.07FU,unite_v3,99.3
104925,SH206963.07FU,unite_v3,99.3
104932,SH206963.07FU,unite_v3,99.3
104939,SH206963.07FU,unite_v3,99.3
104946,SH206963.07FU,unite_v3,99.3
104953,SH206963.07FU,unite_v3,99.3
104960,SH206963.07FU,unite_v3,99.3
104967,SH206963.07FU,unite_v3,99.3
104974,SH206963.07FU,unite_v3,99.3
104981,SH206963.07FU,unite_v3,99.3
104988,SH278792.07FU,unite_v3,99.3
104995,SH278792.07FU,unite_v3,99.3
105002,SH278792.07FU,unite_v3,99.3
105009,SH278792.07FU,unite_v3,99.3
105016,SH278792.07FU,unite_v3,99.3
105023,SH278792.07FU,unite_v3,99.3
105030,SH278792.07FU,unite_v3,99.3
105037,SH278792.07FU,unite_v3,99.3
105044,SH278792.07FU,unite_v3,99.3
105051,SH278792.07FU,unite_v3,99.3
105058,SH278792.07FU,unite_v3,99.3
105065,SH278792.07FU,unite_v3,99.3
105072,SH278792.07FU,unite_v3,99.3
105079,SH278792.07FU,unite_v3,99.3
105086,SH278792.07FU,unite_v3,99.3
105093,SH278792.07FU,unite_v3,99.3
105100,SH278792.07FU,unite_v3,99.3
105107,SH206085.07FU,unite_v3,100.0
105114,SH206085.07FU,unite_v3,100.0
105121,SH206085.07FU,unite_v3,100.0
105128,SH206085.07FU,unite_v3,100.0
105135,SH206085.07FU,unite_v3,100.0
105142,SH187702.07FU,unite_v3,99.5
105149,SH187702.07FU,unite_v3,99.5
105156,SH187702.07FU,unite_v3,99.5
105163,SH187702.07FU,unite_v3,99.5
105170,SH187702.07FU,unite_v3,99.5
105177,SH525316.07FU,unite_v3,82.5
105184,SH525316.07FU,unite_v3,82.5
105191,SH525316.07FU,unite_v3,82.5
105198,SH525316.07FU,unite_v3,82.5
105205,SH525316.07FU,unite_v3,82.5
105212,SH016229.07FU,unite_v3,94.6
105219,SH016229.07FU,unite_v3,94.6
105226,SH016229.07FU,unite_v3,94.6
105233,SH016229.07FU,unite_v3,94.6
105240,SH016229.07FU,unite_v3,94.6
105247,SH192772.07FU,unite_v3,100.0
105254,SH192772.07FU,unite_v3,100.0
105261,SH192772.07FU,unite_v3,100.0
105268,SH192772.07FU,unite_v3,100.0
105275,SH192772.07FU,unite_v3,100.0
105282,SH192772.07FU,unite_v3,100.0
105289,SH194465.07FU,unite_v3,99.4
105296,SH206862.07FU,unite_v3,99.3
105303,SH206862.07FU,unite_v3,99.3
105310,SH206860.07FU,unite_v3,93.7
105317,SH206860.07FU,unite_v3,93.7
105324,SH206860.07FU,unite_v3,93.7
105331,SH206860.07FU,unite_v3,93.7
105338,SH206860.07FU,unite_v3,93.7
105345,SH014825.07FU,unite_v3,100.0
105352,SH014825.07FU,unite_v3,100.0
105359,SH014825.07FU,unite_v3,100.0
105366,SH014825.07FU,unite_v3,100.0
105373,SH014825.07FU,unite_v3,100.0
105380,SH014825.07FU,unite_v3,100.0
105387,SH014825.07FU,unite_v3,100.0
105394,SH014825.07FU,unite_v3,100.0
105401,SH014825.07FU,unite_v3,100.0
105408,SH014825.07FU,unite_v3,100.0
105415,SH014825.07FU,unite_v3,100.0
105422,SH014825.07FU,unite_v3,100.0
105429,SH014825.07FU,unite_v3,100.0
105436,SH198660.07FU,unite_v3,94.6
105443,SH198660.07FU,unite_v3,94.6
105450,SH198660.07FU,unite_v3,94.6
105457,SH198660.07FU,unite_v3,94.6
105464,SH198660.07FU,unite_v3,94.6
105471,SH198660.07FU,unite_v3,94.6
105478,SH198660.07FU,unite_v3,94.6
105485,SH198660.07FU,unite_v3,94.6
105492,SH198660.07FU,unite_v3,94.6
105499,SH027487.07FU,unite_v3,95.9
105506,SH027487.07FU,unite_v3,95.9
105513,SH027487.07FU,unite_v3,95.9
105520,SH027487.07FU,unite_v3,95.9
105527,SH176834.07FU,unite_v3,97.7
105534,SH176834.07FU,unite_v3,97.7
105541,SH176834.07FU,unite_v3,97.7
105548,SH176834.07FU,unite_v3,97.7
105555,SH176829.07FU,unite_v3,99.1
105562,SH176829.07FU,unite_v3,99.1
105569,SH176829.07FU,unite_v3,99.1
105576,SH219618.07FU,unite_v3,100.0
105583,SH219618.07FU,unite_v3,100.0
105590,SH219618.07FU,unite_v3,100.0
105597,SH208536.07FU,unite_v3,94.7
105604,SH208536.07FU,unite_v3,94.7
105611,SH208536.07FU,unite_v3,94.7
105618,SH208536.07FU,unite_v3,94.7
105625,SH213536.07FU,unite_v3,99.1
105632,SH213536.07FU,unite_v3,99.1
105639,SH213536.07FU,unite_v3,99.1
105646,SH213536.07FU,unite_v3,99.1
105653,SH213536.07FU,unite_v3,99.1
105660,SH218298.07FU,unite_v3,95.1
105667,SH218298.07FU,unite_v3,95.1
105674,SH218298.07FU,unite_v3,95.1
105681,SH218298.07FU,unite_v3,95.1
105688,SH218298.07FU,unite_v3,95.1
105695,SH218298.07FU,unite_v3,95.1
105702,SH214492.07FU,unite_v3,99.6
105709,SH214492.07FU,unite_v3,99.6
105716,SH214492.07FU,unite_v3,99.6
105723,SH214492.07FU,unite_v3,99.6
105730,SH214492.07FU,unite_v3,99.6
105737,SH012946.07FU,unite_v3,98.6
105744,SH012946.07FU,unite_v3,98.6
105751,SH012946.07FU,unite_v3,98.6
105758,SH012946.07FU,unite_v3,98.6
105765,SH012946.07FU,unite_v3,98.6
105772,SH012946.07FU,unite_v3,98.6
105779,SH012946.07FU,unite_v3,98.6
105786,SH491068.07FU,unite_v3,90.0
105793,SH491068.07FU,unite_v3,90.0
105800,SH184771.07FU,unite_v3,100.0
105807,SH198664.07FU,unite_v3,98.0
105814,SH198664.07FU,unite_v3,98.0
105821,SH198664.07FU,unite_v3,98.0
105828,SH198664.07FU,unite_v3,98.0
105835,SH198664.07FU,unite_v3,98.0
105842,SH198664.07FU,unite_v3,98.0
105849,SH198664.07FU,unite_v3,98.0
105856,SH198664.07FU,unite_v3,98.0
105863,SH198664.07FU,unite_v3,98.0
105870,SH198664.07FU,unite_v3,98.0
105877,SH198664.07FU,unite_v3,98.0
105884,SH198664.07FU,unite_v3,98.0
105891,SH198664.07FU,unite_v3,98.0
105898,SH203866.07FU,unite_v3,94.5
105905,SH494395.07FU,unite_v3,100.0
105912,SH494395.07FU,unite_v3,100.0
105919,SH494395.07FU,unite_v3,100.0
105926,SH494395.07FU,unite_v3,100.0
105933,SH494395.07FU,unite_v3,100.0
105940,SH494395.07FU,unite_v3,100.0
105947,SH494395.07FU,unite_v3,100.0
105954,SH494395.07FU,unite_v3,100.0
105961,SH494395.07FU,unite_v3,100.0
105968,SH494395.07FU,unite_v3,100.0
105975,SH494395.07FU,unite_v3,100.0
105982,SH494395.07FU,unite_v3,100.0
105989,SH494395.07FU,unite_v3,100.0
105996,SH001662.07FU,unite_v3,97.4
106003,SH001662.07FU,unite_v3,97.4
106010,SH001662.07FU,unite_v3,97.4
106017,SH001662.07FU,unite_v3,97.4
106024,SH001662.07FU,unite_v3,97.4
106031,SH001662.07FU,unite_v3,97.4
106038,SH492575.07FU,unite_v3,92.9
106045,SH012599.07FU,unite_v3,95.5
106052,SH012599.07FU,unite_v3,95.5
106059,SH012599.07FU,unite_v3,95.5
106066,SH012599.07FU,unite_v3,95.5
106073,SH012599.07FU,unite_v3,95.5
106080,SH012599.07FU,unite_v3,95.5
106087,SH012599.07FU,unite_v3,95.5
106094,SH012599.07FU,unite_v3,95.5
106101,SH012599.07FU,unite_v3,95.5
106108,SH012599.07FU,unite_v3,95.5
106115,SH012599.07FU,unite_v3,95.5
106122,SH012599.07FU,unite_v3,95.5
106129,SH012599.07FU,unite_v3,95.5
106136,SH012599.07FU,unite_v3,95.5
106143,SH178370.07FU,unite_v3,90.9
106150,SH178370.07FU,unite_v3,90.9
106157,SH178370.07FU,unite_v3,90.9
106164,SH178370.07FU,unite_v3,90.9
106171,SH178370.07FU,unite_v3,90.9
106178,SH178370.07FU,unite_v3,90.9
106185,SH180898.07FU,unite_v3,94.3
106192,SH180898.07FU,unite_v3,94.3
106199,SH180898.07FU,unite_v3,94.3
106206,SH180898.07FU,unite_v3,94.3
106213,SH180898.07FU,unite_v3,94.3
106220,SH180898.07FU,unite_v3,94.3
106227,SH180898.07FU,unite_v3,94.3
106234,SH180898.07FU,unite_v3,94.3
106241,SH205742.07FU,unite_v3,98.6
106248,SH205742.07FU,unite_v3,98.6
106255,SH207075.07FU,unite_v3,96.3
106262,SH207075.07FU,unite_v3,96.3
106269,SH207075.07FU,unite_v3,96.3
106276,SH207075.07FU,unite_v3,96.3
106283,SH207075.07FU,unite_v3,96.3
106290,SH207075.07FU,unite_v3,96.3
106297,SH207075.07FU,unite_v3,96.3
106304,SH207075.07FU,unite_v3,96.3
106311,SH207075.07FU,unite_v3,96.3
106318,SH207075.07FU,unite_v3,96.3
106325,SH207075.07FU,unite_v3,96.3
106332,SH207075.07FU,unite_v3,96.3
106339,SH207075.07FU,unite_v3,96.3
106346,SH207075.07FU,unite_v3,96.3
106353,SH207075.07FU,unite_v3,96.3
106360,SH207075.07FU,unite_v3,96.3
106367,SH204782.07FU,unite_v3,94.8
106374,SH204782.07FU,unite_v3,94.8
